-0.19549393978971596   -0.42634538210779216   -0.29637762125938083
0.5953148275814221   0.5636232658891507   0.07323512460941267
0.6012760091794047   0.5710672251909505   0.08340826163421317
0.607236627453875   0.5785106679318217   0.09358039911402927
0.6131964007881876   0.5859533358726661   0.10375103735641245
0.6191550476198275   0.5933949708240227   0.11391967676496101
0.6251122864584471   0.6008353146626069   0.12408581787132583
0.6310678359039008   0.6082741093478476   0.13424896136720832
0.6370214146642712   0.615711096938419   0.14440860813634793
0.6429727415738904   0.6231460196087636   0.15456425928649742
0.6489215356113525   0.6305786196656106   0.1647154161813837
0.6548675159175169   0.6380086395644847   0.1748615804726522
0.6608104018135007   0.6454358219262049   0.18500225413179322
0.6667499128186608   0.6528599095533731   0.1951369394820473
0.6726857686685618   0.6602806454468519   0.2052651392302881
0.6786176893329311   0.6676977728222278   0.21538635649888105
0.6845453950335989   0.6751110351262628   0.22550009485751504
0.6904686062624215   0.6825201760533295   0.2356058583550058
0.6963870437991876   0.689924939561831   0.24570315155106814
0.7023004287295064   0.6973250698906044   0.25579147954805564
0.7082084824626758   0.7047203115753057   0.2658703480226662
0.71411092674953   0.7121104094647744   0.2759392632576091
0.7200074837002648   0.7194951087373819   0.2859977321732355
0.7258978758022412   0.7268741549173543   0.29604526235912654
0.7317818259377624   0.734247293891076   0.30608136210563847
0.7376590574018288   0.7416142719233687   0.3161055404354046
0.7435292939198631   0.7489748356737471   0.3261173071347876
0.7493922596654103   0.7563287322126486   0.3361161727852856
0.7552476792778082   0.7636757090376365   0.34610164879488564
0.7610952778798279   0.7710155140895771   0.3560732474293648
0.7669347810952831   0.7783478957687867   0.3660304818435363
0.7727659150666082   0.7856726029511502   0.37597286611243835
0.7785884064724025   0.79298938500421   0.3858999152624646
0.7844019825449394   0.8002979918032209   0.39581114530243333
0.7902063710876428   0.8075981737471749   0.4057060732545937
0.7960013004925226   0.8148896817747917   0.4155842171855669
0.801786499757577   0.8221722673804741   0.4254450962372203
0.8075616985041524   0.8294456826302281   0.4352882306574743
0.8133266269942657   0.8367096801775473   0.4451131418310356
0.8190810161478848   0.8439640132792577   0.45491935231005975
0.8248245975601661   0.8512084358113253   0.4647063858447378
0.8305571035186501   0.8584427022846244   0.4744737674138076
0.8362782670204121   0.8656665678606638   0.48422102325498395
0.841987821789167   0.8728797883672728   0.493947680895311
0.8476855022923281   0.8800821203142424   0.5036532691814296
0.8533710437580185   0.8872733209089261   0.5133373183097618
0.8590441821920328   0.8944531480717921   0.5229993598566076
0.8647046543947496   0.9016213604519334   0.5326389268081546
0.8703521979779937   0.9087777174425291   0.5422555535903959
0.8759865513818448   0.9159219791962583   0.551848776098957
0.8816074538913943   0.9230539066406657   0.561418131728828
0.887214645653448   0.9301732614934773   0.5709631594039999
0.892807867693173   0.9372798062778671   0.580483399607002
0.8983868619306882   0.9443733043376679   0.5899783944083414
0.9039513711975988   0.9514535198525351   0.5994476874958392
0.9095011392534705   0.958520217853053   0.6088908242038633
0.9150359108022459   0.9655731642357879   0.6183073515424564
0.920555431508599   0.9726121257782856   0.627696818226356
0.9260594480142297   0.9796368701540128   0.6370587747039056
0.9315477079540943   0.98664716594724   0.6463927731858539
0.9370199599725728   0.9936427826678685   0.6556983676740428
0.9424759537395727   1.0006234907661946   0.6649751139899793
0.9479154399665646   1.0075890616476162   0.6742225698032915
0.9533381704225539   1.0145392676872778   0.6834402946600652
0.9587438979499822   1.021473882244652   0.6926278500110614
0.964132376480562   1.0283926796780605   0.7017847992398119
0.9695033610510405   1.0352954353591275   0.7109107076905896
0.9748566078188929   1.0421819256871723   0.7200051426962553
0.9801918740779435   1.0490519281035324   0.7290676736059748
0.985508918273915   1.0559052211058222   0.738097871812809
0.9908075000199027   1.0627415842621226   0.7470953107811709
0.9960873801117747   1.069560798225104   0.756059566074152
1.001348320543497   1.0763626447460775   0.7649902153807135
1.0065900845223794   1.083146906688976   0.7738868385427402
1.0118124364842478   1.089913368044267   0.7827490175819578
1.0170151421085325   1.0966618139427886   0.7915763367267104
1.0221979683332816   1.1033920306695162   0.8003683824385956
1.027360683370091   1.1101038056772536   0.8091247434389587
1.0325030567189544   1.1167969276002494   0.8178450107352391
1.0376248591830286   1.1234711862677378   0.8265287776471729
1.042725862883318   1.130126372717403   0.8351756398328462
1.0478058412732725   1.1367622792087666   0.8437851953145984
1.052864569153302   1.143378699236495   0.852357044504775
1.0579018226852024   1.1499754275436302   0.8608907902313259
1.0629173794064954   1.156552260134739   0.8693860377632502
1.0679110182446818   1.1631089942889814   0.8778423948358841
1.072882519531403   1.1696454285730975   0.8862594716760307
1.077831665016513   1.176161362854312   0.8946368810269306
1.0827582378820622   1.1826565983131565   0.9029742381730702
1.0876620227561868   1.1891309374562056   0.9112711609648291
1.0925428057269058   1.1955841841287294   0.9195272698429611
1.0974003743558254   1.2020161435272592   0.9277421878629111
